userId,Name,Gender,Level,writingDays,readingHours,readBooks,Description,dateJoined,Location
"4300223776
",Noone_youknow,,13,,,210,,2018-02-07,Global
"1949920933
",Creed, male ,5,,172,146, I love Novels ,2017-08-10,Philippines
"4148393520
",ludi,,4,,,42, Boom boom ,2017-08-05,Global
"4300059397
",Hedonist_Sovereign, male ,5,,43.1,36, ... ,2017-12-24,British Virgin Islands
"4302143542
",Ps_yche, male ,11,0,52.1,150," Likes : Read, Drink, Sports, Anime, ",2018-10-12,United States
"4308137830
",rawebooi, male ,2,,,5, oi ,2019-10-19,Sweden
"4304241312
",Shota_FBI, male ,5,0,,994, Just want pass time by reading LN. ,2019-01-20,Global
"4304192659
",Qiao_Anahoi, female ,4,,,25," Hi, I'm Cathy! Don't waste my time. ♡♡ Loves Animals, Popular, Cute, Adorable, Noble, Savage, Bad Ass, Bitchy, xXxX that's all you need to know♡♡ ",2019-01-19,North Korea
"4308764455
",velvetspook, female ,2,,,6, Yes ,2019-11-30,United States
"4300755711
",_miKay_,,10,,,2, Reader ,2018-05-13,Global
"4300919819
",vamzcaneda, female ,10,,,20, I am bookish ,2018-06-08,Philippines
"2429276527
",Wondereerr,,5,,,119,,2017-06-07,Global
"4301903062
",MingLin,,5,,188.8,218,,2018-09-27,Global
"4300041713
",Novel_philosopher, male ,15,,,203, just a guy who likes to read...and has a dark sense of humor. ,2017-12-21,United States
"4301971415
",Falen420,,3,,,822,,2018-10-02,Global
"4304641508
",bella3001,,2,,,11, human ,2019-02-07,Global
"4314313855
",TheDarkerHorse, male ,3,,264.6,220, Hihi ,2020-10-16,United States
"4303598016
",Paurnami, female ,3,,,9, Bubblish ,2019-01-04,India
"4300830394
",donnabellegulapa,,4,,,6,,2018-05-23,Global
"3470462907
",Antares26, male ,13,,27.9,93, Nothing much to say. ,2017-10-28,France
"4261596503
",JayKai2, female ,6,,1.7,249," - Novelas favoritas
- favorite novels
- Lord of the Mysteries.
- Soul Of Negary
-Reverend Insanity
- Carefree Path of Dreams
- Warlock of the Magus world. ",2017-11-20,Argentina
"4306092257
",ZoldyckCg, male ,3,,,12, I'm a dude that's it that's all ,2019-05-21,Global
"4300978144
",thunderstorm31, female ,5,,14.5,23, Describe yourself ,2018-06-17,Philippines
"4300007590
",Prinzcharming, male ,4,,642,046, Popo ,2017-12-02,Philippines
"4305296054
",lynxian_1221, female ,4,,31.7,30, I love reading novel ,2019-03-25,Philippines
"4310607449
",ForgottenSoul019, male ,3,0,652,563, Describe yourself ,2020-03-18,Global
"4300066814
",Acynst_,,3,,,77,,2017-12-25,Global
"4300258266
",honey1508, female ,3,,,6," talkative, trusthworthy, straightforward, friendly ",2018-02-19,Philippines
"4304998848
",Unknown0622, male ,4,,2.8,61, slightly handsome ,2019-03-02,Global
"4306031847
",vmyiiaypx,,1,,,2,,2019-05-17,Global
"4300000478
",bleh23, male ,4,,156.9,64, Hi ,2017-11-27,Singapore
"4306774785
",Hope_Caldwell, female ,10,,,4, Love this  ,2019-07-19,United States
"1994227783
",Half_protagonist, male ,5,,2,13, a potato ,2017-09-25,Canada
"4312208684
",Wynski,,11,,18.7,1,,2020-06-05,Global
"4300290488
",gReeDLocKe, male ,5,,0.3,5, cunning ,2018-03-01,Global
"3301661181
",Wishhy, female ,15,,296.1,320, Hello im nice ,2017-12-08,Sweden
"4301162401
",Jake2104, male ,10,0,1.3,23, fkahels ,2018-07-15,Global
"3977447393
",Crimson_Sunset, male ,13,,,50, Video games and web novels. Best way to relax from real life.  ,2017-07-25,United States
"4317477425
",Grishma_Karki,,12,,94.3,3,,2021-06-23,Global
"4300284037
",DeimonJai, male ,10,,,17," A blogger, novel lover and an anime enthusiast. ",2018-02-27,Philippines
"4303561532
",nivishetty, female ,11,,13.6,6, Describe yourself ,2019-01-03,Global
"4312762616
",Patrick_Gum,,1,,,,,2020-07-01,Global
"4304563003
",thata112105, female ,2,,,8, just love reading and stuff ,2019-02-04,Global
"2692791849
",Nighty,,14,,,480,,2017-07-03,Global
"4301222021
",That_Random_Guy, male ,5,,35.8,19,,2018-07-24,Australia
"4305672833
",bella7890, female ,3,,,19, a book lover ,2019-04-21,Global
"4300293756
",JoeBelLoum,,4,,,409, Sdf ,2018-03-03,Global
"2641749229
",BrazillianFox, male ,4,,13.2,932, A Brazilian who likes novels...but recently is coming here to Webnovel just to read the Fanfics ,2017-09-01,Brazil
"4305762157
",Nick_Anderson, male ,3,,,17, yes ,2019-04-27,American Samoa
"4300164503
",hazybutterfly,,1,,,1,,2018-01-14,Global
"1024789182
",BallisticBalloon, male ,5,,7.4,24, fun ,2017-08-31,Global
"4311024049
",Joe_Spanhauer4, male ,15,,,349," I can read! May not understand what I’m reading, but I try. 
The first thing you got was going on the truck today I got a car ride with me I got to go get back with you guys I don’t have a car yet. ",2020-04-06,United States
"4300352366
",Anonymous4um,,10,,,4,,2018-03-14,Global
"3487959117
",GrimmGypsy, male ,13,,,43, Just here to enjoy the view ,2017-09-28,United States
"4302255180
",mooyour, female ,3,,,10, i love reading good stuffs ,2018-10-20,Nigeria
"4303314555
",qwettyuioo,,3,,,28,,2018-12-27,Global
"4300294194
",Seven_sins_LORD, male ,4,0,,25," I'm a beginner in writing, but I'm a great reader. ",2018-03-03,Global
"4310515512
",xKDucksx,,2,,,5,,2020-03-11,Global
"4307718099
",indyamour, female ,10,,,4, Ask me lol ,2019-09-22,United States
"4305408356
",hanseo, female ,2,,,12, nothing to do with ,2019-04-02,Philippines
"4300249010
",maeanne05, female ,10,,126.5,9, M.D. ,2018-02-16,Philippines
"4304104948
",ferjan, male ,11,,108.4,1, cute ,2019-01-16,Philippines
"2500896671
",LauSegar, male ,6,,,10, Lau ,2017-07-09,Indonesia
"1381810461
",garink,,4,,,21,,2017-11-05,Global
"4301947174
",Uz_ilda, female ,4,,,20," small African who loves her stories, sports, family, friends and a certain young man ",2018-09-30,Nigeria
"4307576536
",Alice_Scott, female ,3,,,62, sweet girl in your dreams ,2019-09-11,Argentina
"4300564167
",glitterqueen, female ,13,,984.8,779, weird ,2018-04-17,United States
"4300183320
",breylicious, female ,5,,,67, Describe yourself ,2018-01-23,Philippines
"4305161099
",StanzinDaskong, female ,3,,,9, me loves someone ,2019-03-15,India
"4314530020
",Drusilla_Ibo_3932,,10,,42.1,22,,2020-10-28,Global
"4300203149
",Bozok1071,,5,,,17, Bu romanı seviyorum baya guzel ,2018-02-01,Global
"4301077440
",Brightpeak,,5,,,30, Coiling dragon ,2018-07-01,Global
"4303926985
",rj1995, female ,3,,,5, just a nerd ,2019-01-12,Global
"4302048738
",chit123, female ,5,,,10, reader ,2018-10-06,India
"4301649874
",DoktorWagen, male ,4,,2.5,25, i like to read... a lot ,2018-09-08,Global
"517113487
",icy,,6,,,458,,2017-09-04,United States
"4301776368
",joshuacaleb, female ,4,,0.9,54, petitepetite ,2018-09-17,Philippines
"4300537758
",satya_wahyu, male ,4,,,19, Balinese Reader ,2018-06-25,Indonesia
"4301216632
",jasrain, female ,2,,,11," I'm simple, and friendly ",2018-07-23,Philippines
"4312627135
",Shivon_Williams,,10,,53.9,4,,2020-06-25,Global
"4304890721
",Syahirah_24_,,10,,,4,,2019-02-24,Global
"4309035367
",Qitwolff,,2,,,14,,2019-12-16,Malaysia
"4312211574
",BAdali, female ,14,,,826, Describe yourself ,2020-06-05,United States
"4304677956
",Onatunde, female ,3,,0.9,31, I love being my self I don't pretend to be someone else ,2019-02-10,Nigeria
"4300208107
",Touwa_Erio,,4,,,105,,2018-02-05,Global
"4313333165
",Zeus_God_Immortal, male ,1,,40.8,31, Smite: comandston ,2020-08-10,Global
"4308562717
",Niru_Thana,,3,,56.7,27, Avid reader ,2019-11-17,Canada
"4300218453
",Mistletoe,,4,,,8, Hello!!  Nice to meet you ,2018-02-06,Global
"4300408560
",KAIZER12, male ,10,,3.7,42, simple ,2018-03-25,Global
"4300156760
",ImmortalXuanWu,,13,0,692.7,433, A reader (￣ω￣) ,2018-01-09,Portugal
"4304577188
",LuBi, female ,12,,250.4,103, maldita ,2019-02-04,Philippines
"4303754993
",akshay001, female ,4,,,114, Good ,2019-01-08,India
"4311629919
",EverStone, male ,13,1,628.6,248, Describe yourself ,2020-05-09,United States
"4300305562
",Elodin, male ,11,,22.3,105, My love for reading can be described in one phrase: NEEED MOOAAARR!!!! ,2018-03-06,Global
"489084498
",FableCat,,5,,,82, Currently still alive and kicking. ,2017-08-03,Global
"4300681885
",SouthCoast, male ,13,,134.2,123, 👏🥢 ,2018-05-04,United States
"4300478361
",Maitekimcemine,,4,,,14,,2018-04-06,Global
"4303254479
",whiteyre,,2,,,5,,2018-12-25,Global
"4302283484
",kbsakhila, female ,13,0,214.9,184, I like reading books ,2018-10-22,Global
"4310542242
",Daoist401321,,1,,1.4,9,,2020-03-13,Global
"1872010131
",ShiXiaoLing, female ,11,0,167.2,59, I love webnovels c dramas manhuas and food ,2017-08-01,India
"4302636925
",Godrik124,,15,,,656,,2018-11-18,Australia
"4301676258
",rysh, female ,11,,20.7,24, SONE ,2018-12-12,Philippines
"4301817728
",mhiztolani, female ,4,,24.6,3," I believe am well behaved person, self righteous and success aimer ",2018-09-20,Nigeria
"4316796620
",DawnAquarius, female ,15,,,025, Binge reading hermit  ,2021-05-02,United States
"4306486900
",Gloria_Sefadelove, female ,5,,28,2," very simple and enjoys reading, creativity and site seeing ",2019-06-14,Ghana
"4300306649
",Anas_Farooq, male ,5,,,36, Down to earth ,2018-03-06,Pakistan
"4304096505
",lushi2020,,2,,,19, i love reading ,2019-01-17,Global
"4315360201
",josuemandrak, male ,2,,0.1,909," I really like reading,
the english is not my first language ",2020-12-27,Global
"4305028531
",Joshen1201, female ,2,,,8, Loving mother😍❤ ,2019-03-05,Global
"4300171020
",mydudes, male ,5,,,55," Some dude here to read about op dudes. 
 ",2018-01-16,Canada
"4304318807
",Sheetalgupta, female ,6,,,485, I m the one who believes in true love ,2019-01-22,India
"4300086821
",Priti, female ,5,,111.6,1, angry bird ,2017-12-27,India
"4300143590
",carrollus, male ,5,,,20,,2018-01-03,Global
"4305993688
",DAVID_DURDEN,,4,,4.6,15,,2019-05-13,Global
"3915913944
",Nobody2U, female ,10,,5.5,11, Just a book lover. ,2017-10-12,United States
"4305556740
",alil2Sleepy, male ,4,,67.3,73, A dancer who loves music and books ,2019-04-12,Philippines
"3610291432
",DiosAsura, male ,11,,0.6,62," Me gustan las historias de sistema, amo este lugar, gracias ",2017-10-12,Argentina
"209898733
",Zaes,,5,,0.2,91," Not much time to read, but love novel ❤️❤️❤️ ",2017-10-15,Global
"4300438553
",TrickySunshine, female ,10,,52.4,11, loves to read ,2018-03-31,United States
"4300902393
",Madrina, female ,10,,10.2,76, love to read ~ ,2018-06-06,Cuba
"366538065
",Rami100, male ,5,,,850, Hello! ,2017-07-03,Argentina
"4306406924
",Anthony_Hallman, male ,12,,482,179, nice ,2019-06-10,United States
"4300716829
",simranrexwal, female ,10,0,19.3,7, Knowledge is Power is Time is Money is Food is Life ,2018-05-08,India
"4302432466
",camy_chan,,5,,,42,,2018-11-02,Global
"4306764504
",smartkimpossible,,3,,,2,,2019-07-17,Global
"1504709379
",Reevs, female ,5,,6,113, Avid reader ,2017-10-21,Global
"4309347353
",Earl_De_Mesa,,11,,104.4,84,,2020-01-03,Global
"4300707802
",salisnov1986, female ,4,,0.1,56," my name salis, my hobby is reading. I like to read novel, manga, and comic. Chinese novel is really good to read, they have a lot meaning and massage behind it. I hope I can buy the novel here.😭😭😭 ",2018-05-07,Hong Kong SAR China
"4301469558
",mhaiivampire, female ,11,,,58, I'm shy and quiet.  ,2018-08-25,Global
"211766152
",Julius_Pringles, male ,11,0,,58, #VapeNation #420 ,2017-11-18,Canada
"4302831807
",AlexisKate168, female ,13,,15.4,79," 22
Asian
AB-MusicProduction
Int’l Body Consultant
Beauty Engineer
Bookworm
Singer ",2018-12-01,Global
"1963989324
",Stoic, male ,12,,171.5,113, Describe yourself ,2017-08-23,Portugal
"4300153128
",_AiRen_,,10,0,148.4,442, I'm a reader before a writer obsessed with reading books irrespective of genres. Help me check out my work 'THE QUEER EMPEROR'S WIFE IS A LITTLE TOO DARING!' and give some love. Find me on instagram- @_airen1o1_ ,2018-01-06,India
"2033097348
",bloo, male ,14,,134.1,726, Loves face slappin ,2017-11-02,United States
"4305568099
",Joshua_Perez, female ,2,,,24, i love ki love love story and dream story my favorite food is pizza ,2019-04-14,United States
"4305888946
",Daoist385163,,3,,,14," tall, dark and handsome ",2019-05-05,Global
"4306338408
",Alexia_Grace_1313, female ,2,,,11, BTS ARMY Forever! #Potato #Memelover #LoveYourself ,2019-06-04,Philippines
"4301216002
",Dustnyt, male ,12,,,60, I'm a reader in the webworld. ,2018-07-23,Global
"4300779110
",lucas123, male ,5,,,348,,2018-05-16,Brazil
"4306249545
",Furlize,,4,,5,3, Manga ,2019-05-31,Global
"4300017627
",Kyo2112, male ,5,,109.3,133, Young bored and tired ,2017-12-09,Pakistan
"4300300957
",Deniseee, female ,3,,,42, N a k a k a s t r e s s  j u s q ,2018-03-04,Philippines
"4304501375
",neethu08,,3,,70,153,,2019-02-01,Global
"4301076229
",keymonSTER,,13,,86.4,57,,2018-07-01,Global
"4301964615
",Adalberto, male ,14,,,215, Like to read ,2018-10-02,United States
"4305916117
",JS_3398, male ,5,,66,30, It's all about fun ,2019-05-07,Australia
"4308461170
",Kenisha_Goodman,,2,,,3, I love to read ,2019-11-10,United States
"4303768318
",soni28,,4,,,36,,2019-01-08,Global
"4300499687
",Tifasari,,4,,,25,,2018-04-08,Global
"4312254304
",Gray_Abyss,,2,,104.5,16,,2020-06-06,Global
"4304949165
",eiden12, female ,2,,,7, kind ,2019-02-28,United Arab Emirates
"4304553149
",sweetmyll20, female ,3,,,7, Sweet and sassy ,2019-02-03,Philippines
"4302506137
",Scarlett06, female ,2,,,6, Describe yourself ,2018-11-09,Malaysia
"4300168900
",MorionR, male ,15,,,780, A character with many face ,2018-01-15,France
"4316923473
",Emiliano_Dhima,,1,,1.7,7,,2021-05-13,Global
"4301599047
",Surock, male ,4,,,013, moin ,2018-09-04,Germany
"4309424351
",Strawberry_Jan_8027,,2,,0.6,5,,2020-01-06,United States
"4313346439
",DaoistSwxrbY,,1,,2.4,1,,2020-08-11,Global
"4300362275
",Craxcall, male ,10,,,3," Originally here for The King’s Avatar, now here for all the other cool stories!! ",2018-03-17,United States
"1250108879
",Dantalian71, male ,5,,49.5,407,  Nothing to say about myself. ,2017-07-27,United Kingdom
"3528222354
",FangFang, female ,11,,37.2,99, I am me... who love reading a novel. ,2017-11-28,Thailand
"4300278459
",PapiJisas,,6,,103.6,43, watcha peeking here!! ,2018-02-25,Global
"4307228298
",YENIAvidtya, male ,4,,3.5,5, i like romantic ,2019-08-20,Indonesia
"4315242156
",Rusty_Key, male ,4,,,538,,2020-12-17,Canada
"4308825891
",BlackEyedSun,,10,,7,57, Blood wolf moon. ,2019-12-03,Indonesia
"4305642901
",Amala_Jb, female ,2,,,3, C R A Z YK I N D ,2019-04-19,India
"4304667480
",andrie000,,2,,,3,,2019-02-09,Global
"4306180870
",Tulasi_Ginni, male ,2,,,19, iam good reader ,2019-05-26,India
"4300596786
",banthagami,,10,,3.8,36, Just someone who really enjoys light novels! ,2018-04-21,Global
"4302049637
",KINGJJIN, male ,4,,333.2,202, hlo I want to became a anime writer I know it's not easy but it's not difficult also.hope all of you support me. Thank you ,2018-10-06,India
"4305778925
",cute_subu_ansari, female ,2,,,25, I am a comic lover ,2019-04-29,Global
"4307838427
",mklhk212, female ,2,,,4, I love reading to loose myself in another world. It helps me relax.  ,2019-09-30,Australia
"4300423715
",Blackwoof,,4,,0.3,13,,2018-03-28,Global
"4304388498
",sameel,,5,,985.1,980, gimm point lol ,2019-01-25,Global
"4300320129
",AmirSan, male ,4,,,28, Collected and a secretive person ,2018-03-08,Malaysia
"4303802343
",gwen_stacy, female ,4,,21.1,626," love to read that makes my imagination wild.
Favorite genre :Chinese novel female leads❤ ",2019-01-09,Global
"4312504507
",Daoist9c5Hdh,,12,,2.5,5,,2020-06-18,Global
"4304520797
",chudeng, female ,5,,,2, I book lover person who love to read more ,2019-02-02,Hong Kong SAR China
"4302741557
",pankhiashi,,1,,,2,,2018-11-25,Global
"4300021062
",XilingCommander,,2,,,4,,2017-12-13,Global
"4301257305
",Xianonymousfb, female ,4,,,14, I am groot. ,2018-07-30,Global
"4152704822
",Kristomas, male ,14,,,164, Addicted to novels feeding that addiction ,2017-08-01,Trinidad & Tobago
"4305514326
",Joy_Prepose,,2,,,10,,2019-04-09,Global
"4315279532
",Benson_Sualog,,12,,120.9,19,,2020-12-20,Global
"4300002135
",Hiyyah, male ,4,,,9, Fan of the tech-to-another-world genre right now. Viva revolution!!  ,2017-11-29,Bhutan
"341974348
",aatt,,5,,,100,,2017-11-12,Global
"2345551144
",Bronzeapollo, male ,5,0,0.9,28," I'm me, you're you. Now if you'll excuse the almighty me I need to go understand the profoundness of the heavenly dao...

Who stole my spear! ",2017-07-27,Global
"4300750608
",AoMay, female ,5,,,30, I need stories and snacks ,2018-05-12,Indonesia
"4304713979
",DemonKingAtheos, male ,4,,,8, Im the king of readers ,2019-02-12,Global
"2628069547
",,,2,,,39,,2017-10-17,Global
"4302758645
",Irie_Miyuki, female ,14,,849.9,668, Just love to read. ,2018-11-27,United States
"4300898271
",Crumble9000, male ,3,,,19, Asian ,2018-06-04,Global
"4307600918
",Pranav_Rao,,2,,15.9,624,,2019-09-13,Global
"4300943267
",Chelsea18,,4,,,11," Shy type, talkative sometimes and just a simple girl ",2018-06-11,Global
"4300377355
",Yikanxu, male ,5,,,4, Just a normal chinese slave. ,2018-03-20,Brazil
"4300318541
",Master_GoGo, male ,4,,,19, hello ,2018-03-08,Global
"4306112961
",mpavila9118,,1,,,1,,2019-05-22,Global
"4306656117
",Tate_Lamb, male ,13,,142.4,74, Post-apocalyptic novels are my favorite ,2019-07-04,United States
"4305366526
",labella, female ,10,,,10, simple woman ,2019-03-30,Philippines
"4303953465
",LostSoul0813, female ,10,,2.8,65, cute little chubby ,2019-01-13,Philippines
"4300235086
",DaoistSovereignty, male ,4,,,19, lol ,2018-02-10,Philippines
"4304085819
",monalisa0014, female ,4,,,118, to much addicted to novel ,2019-01-16,Global
"4305832348
",Siyuan_Liu,,1,,,2,,2019-05-01,Global
"4300129967
",Royal77,,4,,,77,,2017-12-31,Global
"4300486014
",Nour98,,5,,22.6,34,,2018-04-07,Global
"4303530548
",draidenjike, female ,5,,,62, silence is best ,2019-01-02,Philippines
"4301387496
",wallybell, male ,5,,,20, I just like reading op mc stories. ,2018-08-16,United States
"4304993282
",nassi27, female ,3,,,10, like To read romance novels ,2019-03-02,Algeria
"4300999834
",tangoalfa, male ,5,,23.5,6, Only God Can Judge Me ,2018-06-21,United States
"4311537798
",Holden_Makok,,14,0,,335, Please read my books they are both short stories. Thank you 😊 ,2020-05-02,United States
"4300886670
",eunaysuuu_, female ,4,,20.7,61, Describe yourself ,2018-06-02,Philippines
"4301482985
",Ejohn3947, female ,5,,422.5,56, Low key ,2018-08-27,Nigeria
"4300297697
",tara369, female ,4,,,50, love Korean drama fun jovial and crazy ,2018-03-03,Nigeria
"4300433483
",nnn2018, male ,3,,,41,,2018-03-30,India
"4305360307
",MiMi,,2,,,1, Book & Tea is Life ,2019-03-30,United States
"4314775386
",ZYZ,,4,,698.4,867, MA NAME JEFF ,2020-11-14,Global
"4302116716
",Nana19, female ,4,,,28, love romance novel ,2018-10-10,Global
"4305778079
",Nico_Chua_Balagso, male ,3,,,9, cute ,2019-04-28,Philippines
"484975392
",Izz3tV0id01, male ,15,,627.8,30," love reading translated novels, my favorite genre is BL but not just romance I like there to be an actual plot and story to it ",2017-10-07,United States
"4305439039
",rodericaapple08, female ,10,,,1, ambivert ,2019-04-04,Indonesia
"4302840845
",Ohhhhh_Sehun,,4,,6.3,116, YEHET!!!! ,2018-12-03,Philippines
"4303638138
",mahiiigupta08, female ,3,,,4, Describe yourself ,2019-01-05,India
"2610012090
",Skarbax, male ,5,,171.5,21, Reader ,2017-07-31,Czechia
"4302252253
",Jajaba,,3,,,27, Ya ,2018-10-20,Global
"4305740136
",Noeme_Jane, female ,3,,0.9,3, Bookworm ,2019-04-25,United States
"4301326850
",Daoist_Create, male ,4,,19.3,130, no thank ,2018-08-08,Global
"4306074455
",Daoist90635892, male ,3,,,11, ah happy person ,2019-05-20,Philippines
"4300254233
",Renyao, female ,10,,,39, Nothing but wanting to be Funny ,2018-02-19,Philippines
"4300716823
",DarkChocoGeneral,,4,,,13, Always Lurking ,2018-05-09,South Korea
"4302289896
",ryobin, male ,5,,,60, im a ninja ,2018-10-22,Global
"4301072153
",Serolfs, male ,11,,27.5,60,,2018-07-02,United States
"836512953
",CalmNight, male ,5,,83.7,387, ..... ,2017-07-09,Global
"4301922140
",Gengar_The_Fool, male ,13,,,840, Book Fans ,2018-09-29,Global
"4303450116
",UniverseHopper, male ,3,0,8.3,153, I am Me ,2018-12-31,India
"4300187816
",Lagrange7,,11,,,92, I like to argue about pointless stuff in made-up stories to earn fictitious internet-points from strangers. ,2018-01-24,Global
"4302642624
",NatashaMuli, female ,4,,138.2,46," Am an only child, love cooking and reading novels ",2018-11-18,Kenya
"4300175175
",DIVINELIGHT0321,,4,,,25,,2018-01-19,Global
"4305697879
",Izaan_Zahid,,13,,856.6,630, lazy and loves to watch anime and read comics ,2019-04-23,American Samoa
"4305618275
",Frog_N_Toad, male ,4,,,027, Keepin it real!😀🐸😎💯 ,2019-04-18,Canada
"4309376274
",Groose16, male ,13,0,200.4,130, I am 🍞 i am 🍞i am 🍞 ,2020-01-05,"Taiwan, China"
"4303637574
",Tiola, female ,4,,,20, love to read ,2019-02-13,Global
"4301839173
",sonal0577, female ,4,,,17, an curious reader ,2018-09-23,India
"4301034898
",JoyRil, female ,4,,6.3,36, Simple and approachable ,2018-06-25,Philippines
"3162039544
",Daoist_Blake, male ,3,,2.5,21, je suis moi. rien ni pour ajouter ni pour effacer ,2017-09-15,Global
"4303771963
",GalaxyGodd69, male ,2,,,7, Just some internet dude going though life reading whatever interest me ,2019-01-09,United States
"4301778314
",charjoy, female ,5,,89.7,10, bookworm..love reading ,2018-09-17,Philippines
"4311334690
",Dao_of_chocolate,,2,,,178,,2020-04-22,Global
"4309925657
",Kun_lei8, female ,12,,202.9,37, reading for enjoyment ,2020-02-05,United States
"4305157739
",adie_34,,4,,,13,,2019-03-14,Global
"4316902702
",DaoistNsPzbj,,12,,172.1,4,,2021-05-10,Global
"4301612287
",Aizzy14344,,3,,,5, Simple ,2018-09-05,Global
"4302552745
",phawzy, female ,6,,305.9,45, am special ,2018-11-12,Ghana
"4307123290
",dv8ted27,,11,,3.1,25,,2019-08-14,Global
"3536370546
",simbaaa, male ,5,,0.7,86, like to read :) lololol ,2017-09-24,Philippines
"4301179796
",Riael10, female ,4,,,10, Describe yourself ,2018-07-16,Global
"2831462479
",Humble_Fool,,4,,,23,,2017-11-03,Global
"4300309228
",Xinhuan,,15,,,137, Aaa ,2018-03-06,Global
"4307300130
",killika, female ,2,,,3, Describe yourself ,2019-08-25,United States
"4300187284
",TrialAndFail,,5,,546.4,429,,2018-01-25,Global
"4302373697
",sanayasingh, female ,4,0,,133, just loves romance ,2018-10-28,Global
"4304753545
",missisquerada, female ,2,,,4, i m addicted to readingREALLLLLY Luv it ..... AnimeAmazing .......Amazing .......Luv it ..... AnimeAmazing .......Luv it ..... AnimeAmazing .......Luv it ..... AnimeAmazing .......Amazing .......Luv i ,2019-02-16,Global
"4309876663
",ReadingFiend, male ,4,,967.9,333, Love to read and incapable of stopping before completing story. ,2020-02-02,St. Lucia
"4300455429
",Mastador, male ,14,,658.1,33,,2018-04-02,United States
"4303486046
",aria07, female ,5,,5.2,109, i love to read ,2019-01-01,Global
"4317336875
",Dark_07_Light, male ,4,,402.4,193,,2021-06-15,India
"4300613430
",AlgOnyr,,11,,,6,,2018-05-02,Global
"4308504098
",YOONG_YIH,,1,,1.1,9,,2019-11-12,Global
"2389285324
",Arcanoa, male ,15,0,,400, I spend a lot of my free time reading books. I especially love stories based around fantasy. I oftentimes find myself lost in a good book as my imagination brings it to life. ,2017-10-03,United States
"4301715538
",TERMINUSS, male ,14,,639.1,54, A book eater ,2018-09-12,Global
"4303016632
",Dblaq, female ,6,,546.2,149, Describe yourself ,2018-12-14,Global
"4307658431
",Gwyn_Galamiton, female ,10,,6.3,2, I am friendly and loves playing guitar. ,2019-09-17,Philippines
"4305417129
",sherin, female ,11,,,11, smart ,2019-04-03,Angola
"4305720748
",Akshay_Ravish, male ,4,,,82, welcome mortals ,2019-04-23,Algeria
"4302436508
",jocxz23, male ,14,,259.5,44, handsome diabolic sweet and sour ,2018-11-02,Global
"330256216
",weebyboi, male ,11,,91.4,33," I'm mega into web novels, 24 from Florida, been following English novel translation since the early rr days with legend of the moonlight sculptor  ",2017-10-30,United States
"3906405056
",PurpleMagicCube, male ,6,,,19, Web novel addict reader ,2017-06-27,Philippines
"4305492535
",purwaka, male ,5,,47.6,25, Buku adalah jendela dunia ,2019-04-09,Indonesia
"4303229204
",GGM69,,2,,,4,,2018-12-24,Global
"4304409955
",romans, male ,6,,697.8,506, hmmm ,2019-01-27,Global
"4309896038
",Nidia_Bermudez, female ,4,,42.2,14, 💖❤ ,2020-02-02,United States
"4300020069
",Kross18, male ,3,,,12," Only a fanboy of anime, manga and novels ",2017-12-11,Costa Rica
"1499436727
",Seiyu, male ,13,,,831," welp, just your average novel reader ",2017-07-09,Indonesia
"4304081362
",bxve, female ,11,,,7, Hi ,2019-01-16,Global
"4301753903
",MrMineCreeps, male ,11,,14.6,6, Always bored ,2018-09-16,Global
"4305631349
",Manisha_Chaurasia, female ,2,,,1, love to read novels ,2019-04-18,India
"4303146954
",zEe_1917, female ,4,,68,3, Die hard fan of any romance novel ,2018-12-20,Philippines
"4305258128
",Itsmikhael, male ,3,0,35.1,53, A guy that explores weird and mystic world just by reading books and be an adventurer just by what I am reading. ,2019-03-21,Global
"4308091047
",Li_7ye, male ,3,0,,280," I am all for OP protagonist.
A true OP protagonist never loses in any fight, any trial or in anything. ",2019-10-17,Global
"4303262495
",Lewq1521, female ,6,,20.7,24, I am here ,2018-12-26,China
"4303249463
",Hrutu, female ,4,,,22, Swt bt evil soul....lover of romance fiction..❣️ ,2018-12-25,India
"641832986
",Sieva, male ,12,,136.2,9, just a outer sect junior ,2017-10-07,Netherlands
"4312016768
",Xiao_yu, male ,4,,545.2,228," A Fujoshi,yaoi lover💕💕💕💕💕💕
.
.
""Only flowers knows.....
      Lots of coincidence are the birthplaces of many new stories....🍁🍁 ",2020-05-25,India
"4300346557
",Animetine,,13,,508.6,929,,2018-03-14,United States
"4311103437
",Chika_Mercy, female ,14,,682.9,184, I'm someone who loves reading books categorized with not only a happy ending but also at peace when the protagonist is brave and can stand up to anything that comes their way. ,2020-04-10,United States
"4301600751
",Aleean, female ,11,,,6, I love myself ,2018-09-05,India
"4315177435
",,,0,,,,,1970-01-01,Global
"4300066485
",jazcastle, female ,13,,9.4,10, antisocial ,2017-12-25,United States
"4300355270
",LadyEulb, female ,10,,,63, Simple girl and a friendly person ,2018-03-15,Saudi Arabia
"876539087
",Ekdahl, male ,5,,,17, I'm me... that's all to know !  ,2017-08-19,France
"4302956712
",HEAVYHITMAN,,5,,3.4,67,,2018-12-11,Global
"4302271232
",Maesha16,,3,,132.3,58, Just a simple person who loves to read novels😍😍 ,2018-10-21,Philippines
"4300790973
",S0ftc0rec0rnp0rn, female ,10,,83.1,114, I'm very curious about several genres and characters. ,2018-05-19,United States
"4304848985
",Daedrium, male ,3,,1,12, Just reading.... ,2019-02-22,Global
